DEPTH,GR,NPHI,RHOB,RT,DEPTH
3479.5,16.89,0.165,2.175,91.591,3479.5
3479.6,16.704,0.166,2.172,93.015,3479.6
3479.7,15.612,0.166,2.171,94.476,3479.7
3479.8,15.447,0.165,2.169,94.895,3479.8
3479.9,15.393,0.165,2.168,93.003,3479.9
3480.0,16.272,0.164,2.168,90.103,3480.0
3480.1,16.756,0.163,2.17,90.007,3480.1
3480.2,15.997,0.162,2.174,91.188,3480.2
3480.3,16.215,0.163,2.178,91.387,3480.3
3480.4,15.958,0.165,2.18,91.589,3480.4
3480.5,15.89,0.164,2.18,92.191,3480.5
3480.6,15.824,0.168,2.178,91.382,3480.6
3480.7,14.703,0.165,2.175,89.616,3480.7
3480.8,14.836,0.168,2.173,89.228,3480.8
3480.9,14.814,0.165,2.172,87.721,3480.9
3481.0,15.955,0.168,2.174,86.713,3481.0
3481.1,16.349,0.169,2.175,85.898,3481.1
3481.2,16.824,0.17,2.176,85.019,3481.2
3481.3,18.144,0.172,2.176,86.62,3481.3
3481.4,18.585,0.172,2.174,86.083,3481.4
3481.5,18.362,0.171,2.175,87.078,3481.5
3481.6,19.242,0.17,2.178,87.168,3481.6
3481.7,18.776,0.165,2.183,86.615,3481.7
3481.8,17.408,0.165,2.189,84.316,3481.8
3481.9,18.047,0.164,2.191,83.634,3481.9
3482.0,17.695,0.164,2.188,84.668,3482.0
3482.1,17.877,0.165,2.182,85.726,3482.1
3482.2,17.455,0.167,2.176,86.807,3482.2
3482.3,17.594,0.169,2.172,87.905,3482.3
3482.4,18.266,0.17,2.17,86.075,3482.4
3482.5,17.309,0.17,2.171,84.234,3482.5
3482.6,18.142,0.167,2.174,82.788,3482.6
3482.7,19.564,0.17,2.177,83.633,3482.7
3482.8,19.002,0.17,2.178,84.318,3482.8
3482.9,18.64,0.169,2.178,84.488,3482.9
3483.0,17.555,0.168,2.177,83.24,3483.0
3483.1,17.852,0.166,2.177,80.98,3483.1
3483.2,18.795,0.165,2.177,81.307,3483.2
3483.3,16.893,0.166,2.178,82.786,3483.3
3483.4,16.295,0.167,2.177,82.784,3483.4
3483.5,17.862,0.168,2.177,82.116,3483.5
3483.6,17.515,0.169,2.176,80.501,3483.6
3483.7,16.332,0.169,2.175,81.138,3483.7
3483.8,16.353,0.169,2.176,80.031,3483.8
3483.9,15.091,0.168,2.177,80.182,3483.9
3484.0,15.3,0.162,2.179,80.179,3484.0
3484.1,16.314,0.16,2.179,79.397,3484.1
3484.2,15.648,0.157,2.176,77.872,3484.2
3484.3,15.408,0.156,2.171,78.778,3484.3
3484.4,15.1,0.157,2.169,77.939,3484.4
3484.5,14.989,0.158,2.172,75.073,3484.5
3484.6,15.542,0.159,2.18,71.204,3484.6
3484.7,15.395,0.159,2.189,69.945,3484.7
3484.8,16.613,0.155,2.194,70.322,3484.8
3484.9,18.116,0.156,2.196,71.476,3484.9
3485.0,17.976,0.15,2.197,73.112,3485.0
3485.1,17.154,0.149,2.198,72.326,3485.1
3485.2,16.213,0.152,2.2,75.104,3485.2
3485.3,15.332,0.153,2.201,73.53,3485.3
3485.4,15.123,0.154,2.203,63.117,3485.4
3485.5,15.201,0.155,2.205,61.205,3485.5
3485.6,14.924,0.157,2.207,63.02,3485.6
3485.7,15.712,0.158,2.207,63.488,3485.7
3485.8,16.016,0.159,2.204,63.538,3485.8
3485.9,16.903,0.16,2.201,62.815,3485.9
3486.0,17.745,0.163,2.2,64.076,3486.0
3486.1,18.229,0.166,2.198,66.381,3486.1
3486.2,18.755,0.168,2.194,67.13,3486.2
3486.3,19.517,0.169,2.189,68.004,3486.3
3486.4,18.569,0.17,2.185,69.198,3486.4
3486.5,19.518,0.17,2.181,66.946,3486.5
3486.6,19.547,0.169,2.181,65.483,3486.6
3486.7,18.522,0.169,2.181,65.594,3486.7
3486.8,18.546,0.17,2.182,65.878,3486.8
3486.9,18.36,0.172,2.184,67.759,3486.9
3487.0,18.244,0.175,2.185,65.584,3487.0
3487.1,16.858,0.175,2.185,62.405,3487.1
3487.2,16.368,0.174,2.185,63.442,3487.2
3487.3,16.514,0.174,2.185,65.828,3487.3
3487.4,16.738,0.174,2.186,66.265,3487.4
3487.5,17.798,0.174,2.191,66.046,3487.5
3487.6,17.216,0.17,2.196,68.117,3487.6
3487.7,17.14,0.17,2.199,67.29,3487.7
3487.8,17.785,0.166,2.199,64.663,3487.8
3487.9,18.818,0.162,2.199,64.29,3487.9
3488.0,20.809,0.16,2.202,66.608,3488.0
3488.1,20.596,0.16,2.205,67.179,3488.1
3488.2,18.953,0.161,2.208,66.379,3488.2
3488.3,18.443,0.161,2.209,66.493,3488.3
3488.4,17.811,0.16,2.209,66.492,3488.4
3488.5,16.513,0.158,2.209,66.382,3488.5
3488.6,15.687,0.157,2.21,67.538,3488.6
3488.7,15.884,0.157,2.213,70.139,3488.7
3488.8,16.215,0.159,2.217,71.983,3488.8
3488.9,17.519,0.161,2.221,71.982,3488.9
3489.0,17.078,0.161,2.225,71.462,3489.0
3489.1,17.269,0.161,2.228,70.943,3489.1
3489.2,17.757,0.16,2.23,68.442,3489.2
3489.3,17.167,0.159,2.232,63.019,3489.3
3489.4,15.63,0.157,2.235,63.132,3489.4
3489.5,16.643,0.155,2.237,66.495,3489.5
3489.6,17.65,0.154,2.238,67.302,3489.6
3489.7,16.979,0.155,2.236,69.02,3489.7
3489.8,16.241,0.157,2.233,68.841,3489.8
3489.9,15.777,0.16,2.23,69.696,3489.9
3490.0,15.546,0.161,2.229,69.944,3490.0
3490.1,16.074,0.16,2.23,70.196,3490.1
3490.2,15.746,0.158,2.231,71.466,3490.2
3490.3,14.204,0.157,2.231,71.593,3490.3
3490.4,14.912,0.156,2.231,71.723,3490.4
3490.5,16.092,0.156,2.232,71.722,3490.5
3490.6,16.138,0.153,2.233,71.598,3490.6
3490.7,15.814,0.156,2.233,73.52,3490.7
3490.8,15.358,0.157,2.235,73.723,3490.8
3490.9,14.761,0.157,2.238,74.966,3490.9
3491.0,15.131,0.157,2.243,75.543,3491.0
3491.1,14.258,0.156,2.246,80.006,3491.1
3491.2,13.77,0.156,2.247,73.933,3491.2
3491.3,13.623,0.158,2.245,74.546,3491.3
3491.4,14.522,0.16,2.242,74.973,3491.4
3491.5,15.28,0.163,2.238,77.885,3491.5
3491.6,14.933,0.165,2.235,83.988,3491.6
3491.7,15.286,0.17,2.238,210.968,3491.7
3491.8,16.765,0.175,2.248,431.732,3491.8
3491.9,15.526,0.179,2.265,40.591,3491.9
3492.0,14.915,0.179,2.282,30.067,3492.0
3492.1,15.735,0.177,2.291,44.586,3492.1
3492.2,17.587,0.174,2.289,63.149,3492.2
3492.3,17.453,0.171,2.278,64.395,3492.3
3492.4,15.794,0.168,2.268,65.828,3492.4
3492.5,15.856,0.163,2.263,69.943,3492.5
3492.6,16.678,0.158,2.264,69.935,3492.6
3492.7,16.969,0.154,2.268,66.972,3492.7
3492.8,15.384,0.151,2.272,93.601,3492.8
3492.9,15.948,0.15,2.277,82.264,3492.9
3493.0,14.967,0.148,2.283,74.543,3493.0
3493.1,14.628,0.146,2.289,73.719,3493.1
3493.2,15.602,0.144,2.293,73.789,3493.2
3493.3,15.646,0.141,2.294,74.406,3493.3
3493.4,16.191,0.138,2.289,74.268,3493.4
3493.5,16.332,0.138,2.28,74.268,3493.5
3493.6,16.326,0.14,2.268,74.407,3493.6
3493.7,15.527,0.144,2.254,74.619,3493.7
3493.8,16.736,0.15,2.24,74.404,3493.8
3493.9,18.379,0.155,2.226,73.586,3493.9
3494.0,17.67,0.159,2.215,74.824,3494.0
3494.1,18.13,0.16,2.206,74.829,3494.1
3494.2,18.474,0.161,2.198,76.538,3494.2
3494.3,17.754,0.162,2.192,76.393,3494.3
3494.4,16.486,0.165,2.189,76.681,3494.4
3494.5,16.896,0.168,2.186,75.817,3494.5
3494.6,18.138,0.171,2.186,76.391,3494.6
3494.7,18.794,0.173,2.186,75.958,3494.7
3494.8,19.343,0.173,2.188,74.96,3494.8
3494.9,17.1,0.172,2.192,73.447,3494.9
3495.0,16.934,0.17,2.199,73.444,3495.0
3495.1,16.289,0.167,2.207,72.235,3495.1
3495.2,16.627,0.162,2.217,68.461,3495.2
3495.3,18.498,0.157,2.232,61.207,3495.3
3495.4,19.127,0.153,2.25,63.654,3495.4
3495.5,18.144,0.151,2.271,66.588,3495.5
3495.6,18.697,0.152,2.292,59.867,3495.6
3495.7,19.061,0.154,2.309,66.573,3495.7
3495.8,18.929,0.154,2.324,60.139,3495.8
3495.9,18.635,0.154,2.338,62.062,3495.9
3496.0,18.057,0.155,2.349,49.433,3496.0
3496.1,17.332,0.156,2.354,37.222,3496.1
3496.2,17.351,0.159,2.352,26.445,3496.2
3496.3,16.498,0.162,2.345,26.585,3496.3
3496.4,17.279,0.165,2.335,15.261,3496.4
3496.5,18.284,0.168,2.321,17.638,3496.5
3496.6,17.239,0.172,2.303,207.584,3496.6
3496.7,16.849,0.176,2.279,62122.633,3496.7
3496.8,19.127,0.18,2.248,2724.121,3496.8
3496.9,19.634,0.183,2.218,186.69,3496.9
3497.0,20.421,0.186,2.191,118.694,3497.0
3497.1,21.331,0.184,2.17,94.638,3497.1
3497.2,21.027,0.187,2.158,77.245,3497.2
3497.3,19.735,0.187,2.152,69.044,3497.3
3497.4,18.523,0.19,2.149,56.07,3497.4
3497.5,19.812,0.194,2.146,50.149,3497.5
3497.6,20.912,0.199,2.144,46.817,3497.6
3497.7,21.658,0.203,2.143,53.991,3497.7
3497.8,21.978,0.206,2.141,56.011,3497.8
3497.9,24.19,0.208,2.135,59.191,3497.9
3498.0,24.263,0.21,2.127,59.096,3498.0
3498.1,24.937,0.209,2.116,58.184,3498.1
3498.2,25.347,0.21,2.108,58.005,3498.2
3498.3,26.11,0.211,2.105,57.826,3498.3
3498.4,25.109,0.216,2.108,58.096,3498.4
3498.5,24.72,0.217,2.113,58.822,3498.5
3498.6,25.119,0.214,2.115,59.099,3498.6
3498.7,25.989,0.211,2.115,59.192,3498.7
3498.8,25.06,0.208,2.114,59.284,3498.8
3498.9,25.309,0.208,2.113,59.285,3498.9
3499.0,25.307,0.209,2.114,59.472,3499.0
3499.1,25.765,0.209,2.115,59.659,3499.1
3499.2,25.103,0.207,2.117,59.518,3499.2
3499.3,25.369,0.205,2.12,59.471,3499.3
3499.4,23.964,0.204,2.124,59.191,3499.4
3499.5,22.719,0.204,2.126,58.915,3499.5
3499.6,23.533,0.207,2.126,59.378,3499.6
3499.7,24.246,0.209,2.127,59.47,3499.7
3499.8,24.5,0.208,2.129,59.1,3499.8
3499.9,25.953,0.205,2.13,59.573,3499.9
3500.0,25.923,0.202,2.131,60.046,3500.0
3500.1,25.893,0.199,2.131,60.521,3500.1
3500.2,25.529,0.199,2.129,61.699,3500.2
3500.3,27.018,0.201,2.127,62.507,3500.3
3500.4,25.211,0.203,2.126,63.542,3500.4
3500.5,24.856,0.205,2.126,64.288,3500.5
3500.6,25.97,0.205,2.126,65.93,3500.6
3500.7,25.033,0.204,2.127,66.671,3500.7
3500.8,25.262,0.205,2.128,67.42,3500.8
3500.9,27.863,0.205,2.128,69.583,3500.9
3501.0,26.165,0.204,2.127,72.644,3501.0
3501.1,24.077,0.202,2.125,73.044,3501.1
3501.2,25.549,0.202,2.124,73.595,3501.2
3501.3,25.465,0.204,2.125,77.875,3501.3
3501.4,25.926,0.209,2.125,79.878,3501.4
3501.5,26.002,0.214,2.125,81.812,3501.5
3501.6,26.683,0.216,2.124,89.058,3501.6
3501.7,27.573,0.215,2.122,94.904,3501.7
3501.8,27.748,0.213,2.121,96.021,3501.8
3501.9,27.74,0.21,2.123,110.4,3501.9
3502.0,27.314,0.208,2.125,124.887,3502.0
3502.1,27.842,0.207,2.127,150.34,3502.1
3502.2,29.02,0.208,2.126,158.218,3502.2
3502.3,29.159,0.21,2.123,186.23,3502.3
3502.4,28.729,0.213,2.118,219.167,3502.4
3502.5,27.146,0.215,2.11,251.926,3502.5
3502.6,29.016,0.217,2.101,344.384,3502.6
3502.7,28.868,0.219,2.092,432.245,3502.7
3502.8,30.414,0.222,2.087,1679.768,3502.8
3502.9,31.098,0.222,2.088,62290.77,3502.9
3503.0,31.278,0.228,2.095,62290.77,3503.0
3503.1,33.846,0.23,2.104,62290.77,3503.1
3503.2,33.606,0.234,2.114,62290.77,3503.2
3503.3,34.845,0.229,2.123,62290.77,3503.3
3503.4,35.603,0.226,2.132,62290.77,3503.4
3503.5,35.265,0.224,2.144,62290.77,3503.5
3503.6,35.892,0.216,2.161,62290.77,3503.6
3503.7,34.734,0.213,2.18,62290.77,3503.7
3503.8,33.903,0.208,2.195,62290.77,3503.8
3503.9,34.487,0.207,2.205,62290.77,3503.9
3504.0,35.674,0.209,2.209,62290.77,3504.0
3504.1,36.593,0.209,2.21,62290.77,3504.1
3504.2,37.658,0.211,2.213,62290.77,3504.2
3504.3,38.095,0.208,2.216,62290.77,3504.3
3504.4,38.472,0.205,2.22,62290.77,3504.4
3504.5,38.599,0.201,2.224,62290.77,3504.5
3504.6,38.087,0.205,2.228,62290.77,3504.6
3504.7,39.546,0.205,2.233,62290.77,3504.7
3504.8,41.851,0.205,2.239,62290.77,3504.8
3504.9,42.709,0.205,2.246,62290.77,3504.9
3505.0,42.519,0.203,2.256,62290.77,3505.0
3505.1,42.496,0.203,2.265,62290.77,3505.1
3505.2,41.053,0.201,2.274,62290.77,3505.2
3505.3,42.46,0.199,2.282,62290.77,3505.3
3505.4,45.4,0.202,2.289,62290.77,3505.4
3505.5,47.829,0.205,2.297,62139.879,3505.5
3505.6,49.337,0.208,2.309,8815.905,3505.6
3505.7,49.231,0.211,2.329,156.958,3505.7
3505.8,48.838,0.213,2.354,37.325,3505.8
3505.9,52.84,0.213,2.381,32.971,3505.9
3506.0,53.221,0.209,2.403,33.46,3506.0
3506.1,52.879,0.204,2.413,21.379,3506.1
3506.2,56.134,0.2,2.413,15.596,3506.2
3506.3,56.85,0.193,2.407,18.065,3506.3
3506.4,56.958,0.185,2.4,16.301,3506.4
3506.5,57.668,0.184,2.397,15.604,3506.5
3506.6,56.911,0.186,2.397,15.557,3506.6
3506.7,58.422,0.192,2.401,15.282,3506.7
3506.8,59.6,0.194,2.408,14.559,3506.8
3506.9,60.273,0.19,2.419,13.651,3506.9
3507.0,58.902,0.188,2.433,13.286,3507.0
3507.1,58.921,0.188,2.45,14.536,3507.1
3507.2,58.129,0.189,2.463,15.485,3507.2
3507.3,58.327,0.19,2.47,14.91,3507.3
3507.4,58.33,0.189,2.471,10.769,3507.4
3507.5,59.622,0.186,2.469,10.23,3507.5
3507.6,59.561,0.183,2.465,10.054,3507.6
3507.7,59.655,0.18,2.455,11.821,3507.7
3507.8,60.646,0.177,2.443,14.463,3507.8
3507.9,61.594,0.178,2.433,16.249,3507.9
3508.0,59.83,0.182,2.428,16.356,3508.0
3508.1,57.623,0.181,2.426,15.497,3508.1
3508.2,59.158,0.182,2.423,15.784,3508.2
3508.3,55.637,0.183,2.418,18.51,3508.3
3508.4,53.713,0.186,2.411,37.66,3508.4
3508.5,55.332,0.189,2.405,46.113,3508.5
3508.6,54.969,0.189,2.404,64.281,3508.6
3508.7,53.203,0.187,2.403,63.675,3508.7
3508.8,53.637,0.185,2.4,185.512,3508.8
3508.9,51.951,0.184,2.392,218.165,3508.9
3509.0,52.221,0.184,2.381,253.487,3509.0
3509.1,51.518,0.186,2.37,2467.5,3509.1
3509.2,51.772,0.185,2.36,62290.77,3509.2
3509.3,52.984,0.185,2.356,62115.746,3509.3
3509.4,52.238,0.186,2.355,291.355,3509.4
3509.5,50.527,0.187,2.357,526.284,3509.5
3509.6,51.621,0.189,2.36,62290.77,3509.6
3509.7,50.566,0.192,2.369,62290.77,3509.7
3509.8,46.719,0.198,2.382,62290.77,3509.8
3509.9,44.895,0.198,2.387,62290.77,3509.9
3510.0,44.603,0.198,2.381,62290.77,3510.0
3510.1,45.771,0.197,2.366,62290.77,3510.1
3510.2,45.167,0.195,2.355,62290.77,3510.2
3510.3,48.775,0.192,2.354,62290.77,3510.3
3510.4,51.761,0.195,2.364,62115.238,3510.4
3510.5,50.448,0.198,2.38,112.117,3510.5
3510.6,49.404,0.198,2.393,310.498,3510.6
3510.7,48.934,0.199,2.401,62290.77,3510.7
3510.8,49.554,0.2,2.405,62290.77,3510.8
3510.9,47.597,0.202,2.407,62290.77,3510.9
3511.0,46.379,0.204,2.409,62290.77,3511.0
3511.1,47.528,0.206,2.409,62290.77,3511.1
3511.2,48.462,0.206,2.404,62290.77,3511.2
3511.3,48.038,0.205,2.391,62290.77,3511.3
3511.4,47.789,0.206,2.373,62290.77,3511.4
3511.5,44.967,0.203,2.351,62290.77,3511.5
3511.6,43.037,0.202,2.329,62290.77,3511.6
3511.7,41.116,0.203,2.308,62290.77,3511.7
3511.8,39.111,0.204,2.293,62290.77,3511.8
3511.9,38.267,0.204,2.283,62290.77,3511.9
3512.0,39.089,0.204,2.277,62290.77,3512.0
3512.1,39.217,0.204,2.272,62290.77,3512.1
3512.2,40.179,0.204,2.263,62290.77,3512.2
3512.3,38.41,0.203,2.249,62290.77,3512.3
3512.4,37.449,0.201,2.234,62290.77,3512.4
3512.5,35.382,0.198,2.221,62290.77,3512.5
3512.6,34.039,0.196,2.213,62290.77,3512.6
3512.7,34.635,0.194,2.207,62290.77,3512.7
3512.8,32.977,0.192,2.202,62290.77,3512.8
3512.9,33.5,0.189,2.197,62290.77,3512.9
3513.0,35.435,0.188,2.193,62290.77,3513.0
3513.1,34.469,0.19,2.192,62290.77,3513.1
3513.2,34.422,0.194,2.194,62290.77,3513.2
3513.3,33.272,0.197,2.198,62290.77,3513.3
3513.4,34.661,0.198,2.199,62118.59,3513.4
3513.5,36.497,0.197,2.197,1301.576,3513.5
3513.6,35.456,0.197,2.192,2295.408,3513.6
3513.7,33.417,0.197,2.187,1332.427,3513.7
3513.8,31.7,0.202,2.183,2448.807,3513.8
3513.9,30.68,0.203,2.181,48047.906,3513.9
3514.0,30.242,0.2,2.18,490.005,3514.0
3514.1,30.38,0.202,2.178,242.462,3514.1
3514.2,30.634,0.201,2.174,175.491,3514.2
3514.3,31.292,0.199,2.167,135.599,3514.3
3514.4,30.748,0.198,2.161,118.796,3514.4
3514.5,31.183,0.199,2.158,130.676,3514.5
3514.6,31.247,0.202,2.161,125.547,3514.6
3514.7,31.255,0.203,2.166,133.859,3514.7
3514.8,29.831,0.203,2.171,81.92,3514.8
3514.9,30.372,0.2,2.169,69.185,3514.9
3515.0,29.98,0.197,2.161,62.188,3515.0
3515.1,29.753,0.195,2.149,58.458,3515.1
3515.2,30.073,0.194,2.141,59.092,3515.2
3515.3,29.783,0.195,2.137,59.37,3515.3
3515.4,30.284,0.199,2.136,56.682,3515.4
3515.5,30.582,0.204,2.136,55.924,3515.5
3515.6,31.127,0.207,2.137,58.08,3515.6
3515.7,31.037,0.206,2.138,53.242,3515.7
3515.8,28.934,0.203,2.14,49.954,3515.8
3515.9,29.463,0.198,2.141,46.297,3515.9
3516.0,29.415,0.195,2.141,43.855,3516.0
3516.1,29.755,0.194,2.141,43.249,3516.1
3516.2,30.129,0.195,2.142,42.3,3516.2
3516.3,28.876,0.197,2.146,41.566,3516.3
3516.4,27.796,0.199,2.151,40.667,3516.4
3516.5,28.635,0.2,2.154,39.474,3516.5
3516.6,29.307,0.199,2.156,39.424,3516.6
3516.7,29.033,0.198,2.158,38.291,3516.7
3516.8,29.66,0.198,2.16,38.09,3516.8
3516.9,29.049,0.197,2.161,36.917,3516.9
3517.0,29.571,0.197,2.16,37.04,3517.0
3517.1,29.379,0.197,2.158,36.382,3517.1
3517.2,28.416,0.197,2.158,36.832,3517.2
3517.3,28.028,0.196,2.16,36.384,3517.3
3517.4,29.838,0.194,2.164,37.0,3517.4
3517.5,27.691,0.192,2.166,37.128,3517.5
3517.6,27.688,0.189,2.166,37.897,3517.6
3517.7,27.367,0.188,2.167,38.118,3517.7
3517.8,27.861,0.188,2.17,38.964,3517.8
3517.9,29.253,0.19,2.173,37.986,3517.9
3518.0,30.72,0.194,2.178,38.83,3518.0
3518.1,32.592,0.196,2.186,39.013,3518.1
3518.2,33.32,0.194,2.196,39.506,3518.2
3518.3,32.62,0.19,2.21,39.81,3518.3
3518.4,35.68,0.186,2.225,42.089,3518.4
3518.5,35.598,0.183,2.242,44.48,3518.5
3518.6,35.452,0.181,2.256,46.067,3518.6
3518.7,37.492,0.18,2.268,48.009,3518.7
3518.8,38.629,0.181,2.279,49.679,3518.8
3518.9,40.826,0.184,2.289,51.815,3518.9
3519.0,43.408,0.188,2.301,52.836,3519.0
3519.1,45.281,0.192,2.314,41.817,3519.1
3519.2,44.089,0.193,2.327,39.118,3519.2
3519.3,43.586,0.194,2.336,41.758,3519.3
3519.4,45.934,0.196,2.342,36.339,3519.4
3519.5,46.702,0.193,2.345,35.808,3519.5
3519.6,48.896,0.191,2.347,31.985,3519.6
3519.7,49.289,0.19,2.35,29.51,3519.7
3519.8,49.663,0.19,2.353,26.967,3519.8
3519.9,47.952,0.19,2.358,29.044,3519.9
3520.0,46.96,0.19,2.365,28.376,3520.0
3520.1,48.032,0.19,2.37,25.064,3520.1
3520.2,48.66,0.19,2.371,24.352,3520.2
3520.3,48.104,0.19,2.368,22.759,3520.3
3520.4,48.912,0.189,2.362,21.569,3520.4
3520.5,51.19,0.185,2.358,21.231,3520.5
3520.6,50.451,0.185,2.357,21.981,3520.6
3520.7,50.911,0.188,2.36,18.218,3520.7
3520.8,50.78,0.193,2.369,14.66,3520.8
3520.9,48.525,0.199,2.379,12.097,3520.9
3521.0,48.424,0.204,2.386,13.245,3521.0
3521.1,49.785,0.204,2.39,14.406,3521.1
3521.2,47.778,0.202,2.39,24.497,3521.2
3521.3,48.182,0.199,2.39,41.411,3521.3
3521.4,47.533,0.198,2.388,198.472,3521.4
3521.5,49.433,0.196,2.378,103.783,3521.5
3521.6,49.018,0.195,2.358,42.851,3521.6
3521.7,47.539,0.197,2.332,35.073,3521.7
3521.8,47.259,0.196,2.308,45.658,3521.8
3521.9,47.92,0.202,2.293,310.905,3521.9
3522.0,46.335,0.201,2.29,62290.77,3522.0
3522.1,45.5,0.199,2.296,62290.77,3522.1
3522.2,45.307,0.195,2.304,62290.77,3522.2
3522.3,46.142,0.193,2.311,62290.77,3522.3
3522.4,45.836,0.19,2.313,62290.77,3522.4
3522.5,44.369,0.188,2.312,62290.77,3522.5
3522.6,44.535,0.19,2.307,62290.77,3522.6
3522.7,44.143,0.191,2.3,62290.77,3522.7
3522.8,42.263,0.194,2.29,62290.77,3522.8
3522.9,41.346,0.193,2.278,62290.77,3522.9
3523.0,41.12,0.193,2.262,62290.77,3523.0
3523.1,39.614,0.194,2.245,62290.77,3523.1
3523.2,37.14,0.195,2.23,62290.77,3523.2
3523.3,35.31,0.195,2.216,62118.141,3523.3
3523.4,34.772,0.195,2.204,1311.909,3523.4
3523.5,33.073,0.195,2.193,62290.77,3523.5
3523.6,33.056,0.195,2.185,62118.227,3523.6
3523.7,32.979,0.196,2.179,1167.534,3523.7
3523.8,32.927,0.197,2.175,303.542,3523.8
3523.9,32.143,0.198,2.17,186.883,3523.9
3524.0,31.166,0.197,2.164,186.822,3524.0
3524.1,32.751,0.195,2.16,165.492,3524.1
3524.2,34.173,0.192,2.159,146.728,3524.2
3524.3,32.826,0.19,2.161,145.054,3524.3
3524.4,32.648,0.192,2.164,152.285,3524.4
3524.5,33.202,0.192,2.165,132.997,3524.5
3524.6,34.132,0.199,2.163,122.352,3524.6
3524.7,34.147,0.201,2.16,106.988,3524.7
3524.8,31.309,0.202,2.156,83.962,3524.8
3524.9,32.34,0.202,2.152,80.006,3524.9
3525.0,31.465,0.202,2.15,73.851,3525.0
3525.1,31.618,0.199,2.146,72.242,3525.1
3525.2,32.811,0.2,2.141,70.858,3525.2
3525.3,32.876,0.206,2.136,67.407,3525.3
3525.4,31.189,0.211,2.133,64.804,3525.4
3525.5,30.312,0.215,2.131,57.999,3525.5
3525.6,30.44,0.217,2.13,55.992,3525.6
3525.7,31.241,0.215,2.13,52.351,3525.7
3525.8,31.897,0.21,2.129,51.004,3525.8
3525.9,29.808,0.205,2.128,48.786,3525.9
3526.0,28.107,0.203,2.126,46.302,3526.0
3526.1,27.328,0.202,2.125,45.58,3526.1
3526.2,26.805,0.203,2.124,45.055,3526.2
3526.3,27.922,0.203,2.125,42.713,3526.3
3526.4,27.989,0.204,2.126,42.555,3526.4
3526.5,28.609,0.204,2.128,42.862,3526.5
3526.6,27.473,0.203,2.131,38.882,3526.6
3526.7,27.091,0.202,2.135,35.531,3526.7
3526.8,27.81,0.203,2.139,31.121,3526.8
3526.9,27.278,0.205,2.143,29.962,3526.9
3527.0,27.228,0.208,2.149,27.875,3527.0
3527.1,29.167,0.21,2.155,26.185,3527.1
3527.2,28.402,0.211,2.16,25.604,3527.2
3527.3,28.601,0.21,2.166,25.455,3527.3
3527.4,28.921,0.21,2.172,20.669,3527.4
3527.5,28.996,0.212,2.179,15.171,3527.5
3527.6,29.748,0.214,2.186,10.376,3527.6
3527.7,29.659,0.216,2.19,6.919,3527.7
3527.8,28.623,0.219,2.192,6.183,3527.8
3527.9,28.574,0.223,2.194,4.9,3527.9
3528.0,29.149,0.227,2.197,4.564,3528.0
3528.1,29.803,0.231,2.197,4.188,3528.1
3528.2,29.197,0.232,2.196,3.876,3528.2
3528.3,31.336,0.231,2.194,3.473,3528.3
3528.4,29.994,0.229,2.192,3.36,3528.4
3528.5,29.073,0.227,2.189,3.318,3528.5
3528.6,28.627,0.226,2.186,3.044,3528.6
3528.7,28.822,0.226,2.184,2.8,3528.7
3528.8,28.909,0.228,2.182,2.77,3528.8
3528.9,28.011,0.23,2.183,2.684,3528.9
3529.0,26.841,0.231,2.185,2.564,3529.0
3529.1,27.427,0.23,2.187,2.454,3529.1
3529.2,27.247,0.225,2.187,2.293,3529.2
3529.3,28.902,0.228,2.185,2.188,3529.3
3529.4,28.915,0.228,2.182,2.158,3529.4
3529.5,27.616,0.228,2.18,2.114,3529.5
3529.6,27.719,0.228,2.18,2.024,3529.6
3529.7,27.719,0.228,2.181,1.974,3529.7
3529.8,27.49,0.226,2.181,1.925,3529.8
3529.9,29.051,0.226,2.181,1.895,3529.9
3530.0,28.267,0.23,2.183,1.839,3530.0
3530.1,26.462,0.235,2.188,1.747,3530.1
3530.2,25.668,0.237,2.192,1.687,3530.2
3530.3,25.822,0.234,2.193,1.66,3530.3
3530.4,25.512,0.229,2.191,1.637,3530.4
3530.5,26.202,0.226,2.187,1.573,3530.5
3530.6,26.547,0.228,2.187,1.522,3530.6
3530.7,28.796,0.231,2.19,1.478,3530.7
3530.8,27.888,0.23,2.194,1.441,3530.8
3530.9,27.648,0.229,2.196,1.419,3530.9
3531.0,28.828,0.227,2.195,1.413,3531.0
3531.1,28.597,0.224,2.193,1.403,3531.1
3531.2,27.238,0.225,2.192,1.42,3531.2
3531.3,26.22,0.226,2.193,1.391,3531.3
3531.4,26.302,0.229,2.194,1.38,3531.4
3531.5,26.316,0.234,2.195,1.372,3531.5
3531.6,26.767,0.239,2.196,1.333,3531.6
3531.7,27.841,0.241,2.194,1.311,3531.7
3531.8,28.636,0.241,2.191,1.318,3531.8
3531.9,28.724,0.241,2.188,1.299,3531.9
3532.0,27.634,0.243,2.186,1.258,3532.0
3532.1,26.402,0.244,2.187,1.236,3532.1
3532.2,25.857,0.243,2.189,1.197,3532.2
3532.3,24.347,0.238,2.191,1.175,3532.3
3532.4,25.486,0.233,2.192,1.169,3532.4
3532.5,26.719,0.232,2.193,1.167,3532.5
3532.6,25.246,0.233,2.193,1.13,3532.6
3532.7,23.7,0.233,2.191,1.125,3532.7
